Date,INDU,SPX,AS30,UKX,ASX
4/27/1921,78.11,NA,NA,NA,NA
4/28/1921,78.77,NA,NA,NA,NA
4/29/1921,78.57,NA,NA,NA,NA
5/2/1921,79.65,NA,NA,NA,NA
5/3/1921,79.23,NA,NA,NA,NA
5/4/1921,79.61,NA,NA,NA,NA
5/5/1921,80.03,NA,NA,NA,NA
5/6/1921,79.68,NA,NA,NA,NA
5/9/1921,78.81,NA,NA,NA,NA
5/10/1921,78.61,NA,NA,NA,NA
5/11/1921,77.98,NA,NA,NA,NA
5/12/1921,77.6,NA,NA,NA,NA
5/13/1921,77.57,NA,NA,NA,NA
5/16/1921,77.23,NA,NA,NA,NA
5/17/1921,77.65,NA,NA,NA,NA
5/18/1921,77.51,NA,NA,NA,NA
5/19/1921,76.96,NA,NA,NA,NA
5/20/1921,76.07,NA,NA,NA,NA
5/23/1921,75.86,NA,NA,NA,NA
5/24/1921,74.43,NA,NA,NA,NA
5/25/1921,74.26,NA,NA,NA,NA
5/26/1921,74.81,NA,NA,NA,NA
5/27/1921,74.31,NA,NA,NA,NA
5/30/1921,74.31,NA,NA,NA,NA
5/31/1921,73.44,NA,NA,NA,NA
6/1/1921,73.51,NA,NA,NA,NA
6/2/1921,73.06,NA,NA,NA,NA
6/3/1921,72.37,NA,NA,NA,NA
6/6/1921,71.18,NA,NA,NA,NA
6/7/1921,71.56,NA,NA,NA,NA
6/8/1921,71.03,NA,NA,NA,NA
6/9/1921,69.85,NA,NA,NA,NA
6/10/1921,69.92,NA,NA,NA,NA
6/13/1921,70.03,NA,NA,NA,NA
6/14/1921,70.05,NA,NA,NA,NA
6/15/1921,69,NA,NA,NA,NA
6/16/1921,68.16,NA,NA,NA,NA
6/17/1921,67.57,NA,NA,NA,NA
6/20/1921,64.9,NA,NA,NA,NA
6/21/1921,66.25,NA,NA,NA,NA
6/22/1921,66.23,NA,NA,NA,NA
6/23/1921,65.36,NA,NA,NA,NA
6/24/1921,66.2,NA,NA,NA,NA
6/27/1921,67.03,NA,NA,NA,NA
6/28/1921,67.63,NA,NA,NA,NA
6/29/1921,68.73,NA,NA,NA,NA
6/30/1921,68.45,NA,NA,NA,NA
7/1/1921,68.35,NA,NA,NA,NA
7/4/1921,68.35,NA,NA,NA,NA
7/5/1921,67.71,NA,NA,NA,NA
7/6/1921,69.86,NA,NA,NA,NA
7/7/1921,69.72,NA,NA,NA,NA
7/8/1921,68.35,NA,NA,NA,NA
7/11/1921,68.69,NA,NA,NA,NA
7/12/1921,68.7,NA,NA,NA,NA
7/13/1921,68.65,NA,NA,NA,NA
7/14/1921,67.85,NA,NA,NA,NA
7/15/1921,67.25,NA,NA,NA,NA
7/18/1921,67.87,NA,NA,NA,NA
7/19/1921,68.24,NA,NA,NA,NA
7/20/1921,68.21,NA,NA,NA,NA
7/21/1921,68.11,NA,NA,NA,NA
7/22/1921,68.27,NA,NA,NA,NA
7/25/1921,69.8,NA,NA,NA,NA
7/26/1921,69.2,NA,NA,NA,NA
7/27/1921,69.18,NA,NA,NA,NA
7/28/1921,68.18,NA,NA,NA,NA
7/29/1921,68.37,NA,NA,NA,NA
8/1/1921,69.68,NA,NA,NA,NA
8/2/1921,69.95,NA,NA,NA,NA
8/3/1921,69.71,NA,NA,NA,NA
8/4/1921,69.5,NA,NA,NA,NA
8/5/1921,68.61,NA,NA,NA,NA
8/8/1921,68.63,NA,NA,NA,NA
8/9/1921,68,NA,NA,NA,NA
8/10/1921,66.71,NA,NA,NA,NA
8/11/1921,66.42,NA,NA,NA,NA
8/12/1921,66.88,NA,NA,NA,NA
8/15/1921,66.02,NA,NA,NA,NA
8/16/1921,65.27,NA,NA,NA,NA
8/17/1921,66.09,NA,NA,NA,NA
8/18/1921,65.96,NA,NA,NA,NA
8/19/1921,65.34,NA,NA,NA,NA
8/22/1921,64.5,NA,NA,NA,NA
8/23/1921,64.38,NA,NA,NA,NA
8/24/1921,63.9,NA,NA,NA,NA
8/25/1921,63.91,NA,NA,NA,NA
8/26/1921,65.54,NA,NA,NA,NA
8/29/1921,66.18,NA,NA,NA,NA
8/30/1921,67.8,NA,NA,NA,NA
8/31/1921,67.11,NA,NA,NA,NA
9/1/1921,66.83,NA,NA,NA,NA
9/2/1921,68,NA,NA,NA,NA
9/5/1921,68,NA,NA,NA,NA
9/6/1921,69.12,NA,NA,NA,NA
9/7/1921,69.49,NA,NA,NA,NA
9/8/1921,69.15,NA,NA,NA,NA
9/9/1921,70.58,NA,NA,NA,NA
9/12/1921,70.68,NA,NA,NA,NA
9/13/1921,71.72,NA,NA,NA,NA
9/14/1921,71.68,NA,NA,NA,NA
9/15/1921,70.68,NA,NA,NA,NA
9/16/1921,70.95,NA,NA,NA,NA
9/19/1921,70.06,NA,NA,NA,NA
9/20/1921,69.73,NA,NA,NA,NA
9/21/1921,69.45,NA,NA,NA,NA
9/22/1921,70.25,NA,NA,NA,NA
9/23/1921,70.9,NA,NA,NA,NA
9/26/1921,70.65,NA,NA,NA,NA
9/27/1921,70.3,NA,NA,NA,NA
9/28/1921,70.14,NA,NA,NA,NA
9/29/1921,71.19,NA,NA,NA,NA
9/30/1921,71.08,NA,NA,NA,NA
10/3/1921,71.61,NA,NA,NA,NA
10/4/1921,70.95,NA,NA,NA,NA
10/5/1921,70.46,NA,NA,NA,NA
10/6/1921,70.42,NA,NA,NA,NA
10/7/1921,70.66,NA,NA,NA,NA
10/10/1921,70.95,NA,NA,NA,NA
10/11/1921,71.06,NA,NA,NA,NA
10/12/1921,71.06,NA,NA,NA,NA
10/13/1921,70.9,NA,NA,NA,NA
10/14/1921,70.15,NA,NA,NA,NA
10/17/1921,69.46,NA,NA,NA,NA
10/18/1921,69.81,NA,NA,NA,NA
10/19/1921,70.21,NA,NA,NA,NA
10/20/1921,70.77,NA,NA,NA,NA
10/21/1921,71,NA,NA,NA,NA
10/24/1921,71.81,NA,NA,NA,NA
10/25/1921,72.22,NA,NA,NA,NA
10/26/1921,72.27,NA,NA,NA,NA
10/27/1921,72.78,NA,NA,NA,NA
10/28/1921,73.8,NA,NA,NA,NA
10/31/1921,73.21,NA,NA,NA,NA
11/1/1921,73.44,NA,NA,NA,NA
11/2/1921,73.52,NA,NA,NA,NA
11/3/1921,73.98,NA,NA,NA,NA
11/4/1921,73.94,NA,NA,NA,NA
11/7/1921,74.2,NA,NA,NA,NA
11/8/1921,75.75,NA,NA,NA,NA
11/9/1921,75.75,NA,NA,NA,NA
11/10/1921,75.61,NA,NA,NA,NA
11/11/1921,75.5,NA,NA,NA,NA
11/14/1921,75.5,NA,NA,NA,NA
11/15/1921,75.8,NA,NA,NA,NA
11/16/1921,77.13,NA,NA,NA,NA
11/17/1921,77.07,NA,NA,NA,NA
11/18/1921,76.94,NA,NA,NA,NA
11/21/1921,76.69,NA,NA,NA,NA
11/22/1921,76.21,NA,NA,NA,NA
11/23/1921,76.34,NA,NA,NA,NA
11/24/1921,76.34,NA,NA,NA,NA
11/25/1921,77.31,NA,NA,NA,NA
11/28/1921,78.01,NA,NA,NA,NA
11/29/1921,77.76,NA,NA,NA,NA
11/30/1921,77.3,NA,NA,NA,NA
12/1/1921,78.12,NA,NA,NA,NA
12/2/1921,78.73,NA,NA,NA,NA
12/5/1921,78.93,NA,NA,NA,NA
12/6/1921,79.36,NA,NA,NA,NA
12/7/1921,79.19,NA,NA,NA,NA
12/8/1921,78.8,NA,NA,NA,NA
12/9/1921,79.6,NA,NA,NA,NA
12/12/1921,80.63,NA,NA,NA,NA
12/13/1921,80.69,NA,NA,NA,NA
12/14/1921,81.04,NA,NA,NA,NA
12/15/1921,81.5,NA,NA,NA,NA
12/16/1921,80.95,NA,NA,NA,NA
12/19/1921,80.31,NA,NA,NA,NA
12/20/1921,80.3,NA,NA,NA,NA
12/21/1921,79.02,NA,NA,NA,NA
12/22/1921,78.76,NA,NA,NA,NA
12/23/1921,79.31,NA,NA,NA,NA
12/26/1921,79.31,NA,NA,NA,NA
12/27/1921,80.69,NA,NA,NA,NA
12/28/1921,80.8,NA,NA,NA,NA
12/29/1921,80.34,NA,NA,NA,NA
12/30/1921,80.8,NA,NA,NA,NA
1/2/1922,80.8,NA,NA,NA,NA
1/3/1922,78.91,NA,NA,NA,NA
1/4/1922,79.61,NA,NA,NA,NA
1/5/1922,78.68,NA,NA,NA,NA
1/6/1922,78.96,NA,NA,NA,NA
1/9/1922,78.87,NA,NA,NA,NA
1/10/1922,78.59,NA,NA,NA,NA
1/11/1922,80.03,NA,NA,NA,NA
1/12/1922,79.96,NA,NA,NA,NA
1/13/1922,80.82,NA,NA,NA,NA
1/16/1922,81.36,NA,NA,NA,NA
1/17/1922,81.9,NA,NA,NA,NA
1/18/1922,82.33,NA,NA,NA,NA
1/19/1922,81.91,NA,NA,NA,NA
1/20/1922,82.95,NA,NA,NA,NA
1/23/1922,82.29,NA,NA,NA,NA
1/24/1922,82.43,NA,NA,NA,NA
1/25/1922,82.57,NA,NA,NA,NA
1/26/1922,81.54,NA,NA,NA,NA
1/27/1922,81.34,NA,NA,NA,NA
1/30/1922,81.33,NA,NA,NA,NA
1/31/1922,81.3,NA,NA,NA,NA
2/1/1922,81.68,NA,NA,NA,NA
2/2/1922,82.86,NA,NA,NA,NA
2/3/1922,82.93,NA,NA,NA,NA
2/6/1922,83.7,NA,NA,NA,NA
2/7/1922,83.38,NA,NA,NA,NA
2/8/1922,82.74,NA,NA,NA,NA
2/9/1922,83.6,NA,NA,NA,NA
2/10/1922,83.05,NA,NA,NA,NA
2/13/1922,83.05,NA,NA,NA,NA
2/14/1922,83.81,NA,NA,NA,NA
2/15/1922,84.09,NA,NA,NA,NA
2/16/1922,83.98,NA,NA,NA,NA
2/17/1922,83.88,NA,NA,NA,NA
2/20/1922,84.85,NA,NA,NA,NA
2/21/1922,85.81,NA,NA,NA,NA
2/22/1922,85.81,NA,NA,NA,NA
2/23/1922,85.36,NA,NA,NA,NA
2/24/1922,85.18,NA,NA,NA,NA
2/27/1922,84.58,NA,NA,NA,NA
2/28/1922,85.46,NA,NA,NA,NA
3/1/1922,85.33,NA,NA,NA,NA
3/2/1922,86.03,NA,NA,NA,NA
3/3/1922,86.46,NA,NA,NA,NA
3/6/1922,86.3,NA,NA,NA,NA
3/7/1922,86.9,NA,NA,NA,NA
3/8/1922,86.73,NA,NA,NA,NA
3/9/1922,86.95,NA,NA,NA,NA
3/10/1922,87.18,NA,NA,NA,NA
3/13/1922,87.56,NA,NA,NA,NA
3/14/1922,87.92,NA,NA,NA,NA
3/15/1922,87.3,NA,NA,NA,NA
3/16/1922,88.11,NA,NA,NA,NA
3/17/1922,88.46,NA,NA,NA,NA
3/20/1922,88.28,NA,NA,NA,NA
3/21/1922,88.11,NA,NA,NA,NA
3/22/1922,87.26,NA,NA,NA,NA
3/23/1922,86.9,NA,NA,NA,NA
3/24/1922,87.4,NA,NA,NA,NA
3/27/1922,86.6,NA,NA,NA,NA
3/28/1922,87.2,NA,NA,NA,NA
3/29/1922,87.9,NA,NA,NA,NA
3/30/1922,88.87,NA,NA,NA,NA
3/31/1922,89.05,NA,NA,NA,NA
4/3/1922,90.05,NA,NA,NA,NA
4/4/1922,89.3,NA,NA,NA,NA
4/5/1922,90.67,NA,NA,NA,NA
4/6/1922,90.8,NA,NA,NA,NA
4/7/1922,90.8,NA,NA,NA,NA
4/10/1922,91.11,NA,NA,NA,NA
4/11/1922,91.91,NA,NA,NA,NA
4/12/1922,91.77,NA,NA,NA,NA
4/13/1922,92.48,NA,NA,NA,NA
4/14/1922,92.48,NA,NA,NA,NA
4/17/1922,92.75,NA,NA,NA,NA
4/18/1922,91.15,NA,NA,NA,NA
4/19/1922,92.52,NA,NA,NA,NA
4/20/1922,92.43,NA,NA,NA,NA
4/21/1922,93.21,NA,NA,NA,NA
4/24/1922,93,NA,NA,NA,NA
4/25/1922,92.72,NA,NA,NA,NA
4/26/1922,91.96,NA,NA,NA,NA
4/27/1922,91.1,NA,NA,NA,NA
4/28/1922,91.93,NA,NA,NA,NA
5/1/1922,93.35,NA,NA,NA,NA
5/2/1922,93.64,NA,NA,NA,NA
5/3/1922,93.81,NA,NA,NA,NA
5/4/1922,93.18,NA,NA,NA,NA
5/5/1922,93.18,NA,NA,NA,NA
5/8/1922,92.84,NA,NA,NA,NA
5/9/1922,92.57,NA,NA,NA,NA
5/10/1922,91.58,NA,NA,NA,NA
5/11/1922,91.5,NA,NA,NA,NA
5/12/1922,92.5,NA,NA,NA,NA
5/15/1922,92.08,NA,NA,NA,NA
5/16/1922,92.63,NA,NA,NA,NA
5/17/1922,93.71,NA,NA,NA,NA
5/18/1922,93.91,NA,NA,NA,NA
5/19/1922,94.8,NA,NA,NA,NA
5/22/1922,94.86,NA,NA,NA,NA
5/23/1922,94.66,NA,NA,NA,NA
5/24/1922,94.7,NA,NA,NA,NA
5/25/1922,94.36,NA,NA,NA,NA
5/26/1922,95.05,NA,NA,NA,NA
5/29/1922,96.41,NA,NA,NA,NA
5/30/1922,95.63,NA,NA,NA,NA
5/31/1922,95.63,NA,NA,NA,NA
6/1/1922,96.03,NA,NA,NA,NA
6/2/1922,96.36,NA,NA,NA,NA
6/5/1922,95.98,NA,NA,NA,NA
6/6/1922,95.59,NA,NA,NA,NA
6/7/1922,95.15,NA,NA,NA,NA
6/8/1922,95.11,NA,NA,NA,NA
6/9/1922,93.6,NA,NA,NA,NA
6/12/1922,90.73,NA,NA,NA,NA
6/13/1922,92.04,NA,NA,NA,NA
6/14/1922,93.08,NA,NA,NA,NA
6/15/1922,91.25,NA,NA,NA,NA
6/16/1922,91.11,NA,NA,NA,NA
6/19/1922,91.95,NA,NA,NA,NA
6/20/1922,93.51,NA,NA,NA,NA
6/21/1922,93.02,NA,NA,NA,NA
6/22/1922,93.15,NA,NA,NA,NA
6/23/1922,93.07,NA,NA,NA,NA
6/26/1922,93.48,NA,NA,NA,NA
6/27/1922,92.47,NA,NA,NA,NA
6/28/1922,92.24,NA,NA,NA,NA
6/29/1922,92.06,NA,NA,NA,NA
6/30/1922,92.93,NA,NA,NA,NA
7/3/1922,92.92,NA,NA,NA,NA
7/4/1922,92.92,NA,NA,NA,NA
7/5/1922,92.97,NA,NA,NA,NA
7/6/1922,93.97,NA,NA,NA,NA
7/7/1922,94.63,NA,NA,NA,NA
7/10/1922,93.9,NA,NA,NA,NA
7/11/1922,94.17,NA,NA,NA,NA
7/12/1922,94.88,NA,NA,NA,NA
7/13/1922,94.65,NA,NA,NA,NA
7/14/1922,94.96,NA,NA,NA,NA
7/17/1922,95.26,NA,NA,NA,NA
7/18/1922,96.53,NA,NA,NA,NA
7/19/1922,96.69,NA,NA,NA,NA
7/20/1922,96.76,NA,NA,NA,NA
7/21/1922,96.13,NA,NA,NA,NA
7/24/1922,94.64,NA,NA,NA,NA
7/25/1922,95.69,NA,NA,NA,NA
7/26/1922,94.84,NA,NA,NA,NA
7/27/1922,96.36,NA,NA,NA,NA
7/28/1922,96.69,NA,NA,NA,NA
7/31/1922,97.05,NA,NA,NA,NA
8/1/1922,96.25,NA,NA,NA,NA
8/2/1922,96.51,NA,NA,NA,NA
8/3/1922,96.81,NA,NA,NA,NA
8/4/1922,97.11,NA,NA,NA,NA
8/7/1922,97.37,NA,NA,NA,NA
8/8/1922,97.07,NA,NA,NA,NA
8/9/1922,96.93,NA,NA,NA,NA
8/10/1922,96.51,NA,NA,NA,NA
8/11/1922,96.82,NA,NA,NA,NA
8/14/1922,96.21,NA,NA,NA,NA
8/15/1922,96.9,NA,NA,NA,NA
8/16/1922,97.41,NA,NA,NA,NA
8/17/1922,97.93,NA,NA,NA,NA
8/18/1922,98.6,NA,NA,NA,NA
8/21/1922,99.71,NA,NA,NA,NA
8/22/1922,100.75,NA,NA,NA,NA
8/23/1922,100.32,NA,NA,NA,NA
8/24/1922,99.71,NA,NA,NA,NA
8/25/1922,99.82,NA,NA,NA,NA
8/28/1922,99.21,NA,NA,NA,NA
8/29/1922,100.7,NA,NA,NA,NA
8/30/1922,100.75,NA,NA,NA,NA
8/31/1922,100.78,NA,NA,NA,NA
9/1/1922,101.28,NA,NA,NA,NA
9/4/1922,101.28,NA,NA,NA,NA
9/5/1922,101.67,NA,NA,NA,NA
9/6/1922,100.6,NA,NA,NA,NA
9/7/1922,101.05,NA,NA,NA,NA
9/8/1922,101.22,NA,NA,NA,NA
9/11/1922,102.05,NA,NA,NA,NA
9/12/1922,101.88,NA,NA,NA,NA
9/13/1922,101.1,NA,NA,NA,NA
9/14/1922,100.79,NA,NA,NA,NA
9/15/1922,100.99,NA,NA,NA,NA
9/18/1922,98.88,NA,NA,NA,NA
9/19/1922,99.93,NA,NA,NA,NA
9/20/1922,100.14,NA,NA,NA,NA
9/21/1922,98.37,NA,NA,NA,NA
9/22/1922,98.55,NA,NA,NA,NA
9/25/1922,98.9,NA,NA,NA,NA
9/26/1922,98.45,NA,NA,NA,NA
9/27/1922,96.81,NA,NA,NA,NA
9/28/1922,96.58,NA,NA,NA,NA
9/29/1922,97.12,NA,NA,NA,NA
10/2/1922,97.67,NA,NA,NA,NA
10/3/1922,98.9,NA,NA,NA,NA
10/4/1922,99.93,NA,NA,NA,NA
10/5/1922,100.34,NA,NA,NA,NA
10/6/1922,100.81,NA,NA,NA,NA
10/9/1922,102.26,NA,NA,NA,NA
10/10/1922,101.55,NA,NA,NA,NA
10/11/1922,101.72,NA,NA,NA,NA
10/12/1922,101.72,NA,NA,NA,NA
10/13/1922,102.6,NA,NA,NA,NA
10/16/1922,102.76,NA,NA,NA,NA
10/17/1922,102.6,NA,NA,NA,NA
10/18/1922,102,NA,NA,NA,NA
10/19/1922,101.21,NA,NA,NA,NA
10/20/1922,102.01,NA,NA,NA,NA
10/23/1922,100.11,NA,NA,NA,NA
10/24/1922,100.1,NA,NA,NA,NA
10/25/1922,99.55,NA,NA,NA,NA
10/26/1922,98,NA,NA,NA,NA
10/27/1922,98.76,NA,NA,NA,NA
10/30/1922,96.9,NA,NA,NA,NA
10/31/1922,96.11,NA,NA,NA,NA
11/1/1922,96.23,NA,NA,NA,NA
11/2/1922,98.5,NA,NA,NA,NA
11/3/1922,99.29,NA,NA,NA,NA
11/6/1922,98.45,NA,NA,NA,NA
11/7/1922,98.45,NA,NA,NA,NA
11/8/1922,99.53,NA,NA,NA,NA
11/9/1922,98.98,NA,NA,NA,NA
11/10/1922,97.5,NA,NA,NA,NA
11/13/1922,95.37,NA,NA,NA,NA
11/14/1922,93.61,NA,NA,NA,NA
11/15/1922,95.11,NA,NA,NA,NA
11/16/1922,94.72,NA,NA,NA,NA
11/17/1922,95.09,NA,NA,NA,NA
11/20/1922,95.82,NA,NA,NA,NA
11/21/1922,95.59,NA,NA,NA,NA
11/22/1922,94.29,NA,NA,NA,NA
11/23/1922,94.08,NA,NA,NA,NA
11/24/1922,94.1,NA,NA,NA,NA
11/27/1922,92.03,NA,NA,NA,NA
11/28/1922,93.85,NA,NA,NA,NA
11/29/1922,94.65,NA,NA,NA,NA
11/30/1922,94.65,NA,NA,NA,NA
12/1/1922,95.73,NA,NA,NA,NA
12/4/1922,95.1,NA,NA,NA,NA
12/5/1922,95.03,NA,NA,NA,NA
12/6/1922,96.75,NA,NA,NA,NA
12/7/1922,96.91,NA,NA,NA,NA
12/8/1922,97.88,NA,NA,NA,NA
12/11/1922,97.85,NA,NA,NA,NA
12/12/1922,97.75,NA,NA,NA,NA
12/13/1922,98.28,NA,NA,NA,NA
12/14/1922,98.19,NA,NA,NA,NA
12/15/1922,98.03,NA,NA,NA,NA
12/18/1922,97.64,NA,NA,NA,NA
12/19/1922,98.23,NA,NA,NA,NA
12/20/1922,97.52,NA,NA,NA,NA
12/21/1922,97.88,NA,NA,NA,NA
12/22/1922,98.62,NA,NA,NA,NA
12/25/1922,98.62,NA,NA,NA,NA
12/26/1922,99.04,NA,NA,NA,NA
12/27/1922,99.22,NA,NA,NA,NA
12/28/1922,98.14,NA,NA,NA,NA
12/29/1922,98.17,NA,NA,NA,NA
1/1/1923,98.17,NA,NA,NA,NA
1/2/1923,98.77,NA,NA,NA,NA
1/3/1923,99.42,NA,NA,NA,NA
1/4/1923,98.57,NA,NA,NA,NA
1/5/1923,98.88,NA,NA,NA,NA
1/8/1923,98.06,NA,NA,NA,NA
1/9/1923,97.23,NA,NA,NA,NA
1/10/1923,97.29,NA,NA,NA,NA
1/11/1923,98.12,NA,NA,NA,NA
1/12/1923,98.63,NA,NA,NA,NA
1/15/1923,98.04,NA,NA,NA,NA
1/16/1923,96.96,NA,NA,NA,NA
1/17/1923,97.05,NA,NA,NA,NA
1/18/1923,98.09,NA,NA,NA,NA
1/19/1923,97.85,NA,NA,NA,NA
1/22/1923,97.25,NA,NA,NA,NA
1/23/1923,97.43,NA,NA,NA,NA
1/24/1923,97.16,NA,NA,NA,NA
1/25/1923,97.79,NA,NA,NA,NA
1/26/1923,98.15,NA,NA,NA,NA
1/29/1923,98.26,NA,NA,NA,NA
1/30/1923,97.75,NA,NA,NA,NA
1/31/1923,97.43,NA,NA,NA,NA
2/1/1923,97.71,NA,NA,NA,NA
2/2/1923,98.7,NA,NA,NA,NA
2/5/1923,100.03,NA,NA,NA,NA
2/6/1923,101.01,NA,NA,NA,NA
2/7/1923,101.05,NA,NA,NA,NA
2/8/1923,101.05,NA,NA,NA,NA
2/9/1923,100.82,NA,NA,NA,NA
2/12/1923,100.82,NA,NA,NA,NA
2/13/1923,102.16,NA,NA,NA,NA
2/14/1923,101.85,NA,NA,NA,NA
2/15/1923,102.57,NA,NA,NA,NA
2/16/1923,103.23,NA,NA,NA,NA
2/19/1923,102.96,NA,NA,NA,NA
2/20/1923,103.56,NA,NA,NA,NA
2/21/1923,103.59,NA,NA,NA,NA
2/22/1923,103.59,NA,NA,NA,NA
2/23/1923,103.27,NA,NA,NA,NA
2/26/1923,102.4,NA,NA,NA,NA
2/27/1923,102.79,NA,NA,NA,NA
2/28/1923,103.9,NA,NA,NA,NA
3/1/1923,104.23,NA,NA,NA,NA
3/2/1923,104.65,NA,NA,NA,NA
3/5/1923,104.77,NA,NA,NA,NA
3/6/1923,104.79,NA,NA,NA,NA
3/7/1923,105.23,NA,NA,NA,NA
3/8/1923,104.7,NA,NA,NA,NA
3/9/1923,104.48,NA,NA,NA,NA
3/12/1923,104.22,NA,NA,NA,NA
3/13/1923,104.79,NA,NA,NA,NA
3/14/1923,105.28,NA,NA,NA,NA
3/15/1923,104.74,NA,NA,NA,NA
3/16/1923,103.93,NA,NA,NA,NA
3/19/1923,105.36,NA,NA,NA,NA
3/20/1923,105.38,NA,NA,NA,NA
3/21/1923,105.23,NA,NA,NA,NA
3/22/1923,105.09,NA,NA,NA,NA
3/23/1923,103.98,NA,NA,NA,NA
3/26/1923,102.36,NA,NA,NA,NA
3/27/1923,103.03,NA,NA,NA,NA
3/28/1923,103.45,NA,NA,NA,NA
3/29/1923,102.77,NA,NA,NA,NA
3/30/1923,102.77,NA,NA,NA,NA
4/2/1923,101.51,NA,NA,NA,NA
4/3/1923,101.6,NA,NA,NA,NA
4/4/1923,101.4,NA,NA,NA,NA
4/5/1923,102.36,NA,NA,NA,NA
4/6/1923,102.7,NA,NA,NA,NA
4/9/1923,102.11,NA,NA,NA,NA
4/10/1923,101.86,NA,NA,NA,NA
4/11/1923,101.08,NA,NA,NA,NA
4/12/1923,101.71,NA,NA,NA,NA
4/13/1923,101.81,NA,NA,NA,NA
4/16/1923,101.76,NA,NA,NA,NA
4/17/1923,102.14,NA,NA,NA,NA
4/18/1923,102.24,NA,NA,NA,NA
4/19/1923,102.58,NA,NA,NA,NA
4/20/1923,101.38,NA,NA,NA,NA
4/23/1923,100.73,NA,NA,NA,NA
4/24/1923,101.08,NA,NA,NA,NA
4/25/1923,101.36,NA,NA,NA,NA
4/26/1923,101.37,NA,NA,NA,NA
4/27/1923,101.16,NA,NA,NA,NA
4/30/1923,98.38,NA,NA,NA,NA
5/1/1923,97.4,NA,NA,NA,NA
5/2/1923,98.05,NA,NA,NA,NA
5/3/1923,96.3,NA,NA,NA,NA
5/4/1923,96.6,NA,NA,NA,NA
5/7/1923,95.41,NA,NA,NA,NA
5/8/1923,96.54,NA,NA,NA,NA
5/9/1923,98.19,NA,NA,NA,NA
5/10/1923,97.61,NA,NA,NA,NA
5/11/1923,96.45,NA,NA,NA,NA
5/14/1923,96.91,NA,NA,NA,NA
5/15/1923,95.95,NA,NA,NA,NA
5/16/1923,95.53,NA,NA,NA,NA
5/17/1923,95.41,NA,NA,NA,NA
5/18/1923,95.07,NA,NA,NA,NA
5/21/1923,92.77,NA,NA,NA,NA
5/22/1923,93.58,NA,NA,NA,NA
5/23/1923,93.9,NA,NA,NA,NA
5/24/1923,96.03,NA,NA,NA,NA
5/25/1923,96.65,NA,NA,NA,NA
5/28/1923,97.25,NA,NA,NA,NA
5/29/1923,97.66,NA,NA,NA,NA
5/30/1923,97.66,NA,NA,NA,NA
5/31/1923,97.53,NA,NA,NA,NA
6/1/1923,95.36,NA,NA,NA,NA
6/4/1923,96.14,NA,NA,NA,NA
6/5/1923,96.29,NA,NA,NA,NA
6/6/1923,97.24,NA,NA,NA,NA
6/7/1923,97.17,NA,NA,NA,NA
6/8/1923,96.66,NA,NA,NA,NA
6/11/1923,97.22,NA,NA,NA,NA
6/12/1923,95.97,NA,NA,NA,NA
6/13/1923,95.79,NA,NA,NA,NA
6/14/1923,95.44,NA,NA,NA,NA
6/15/1923,94.86,NA,NA,NA,NA
6/18/1923,92.64,NA,NA,NA,NA
6/19/1923,92.76,NA,NA,NA,NA
6/20/1923,90.81,NA,NA,NA,NA
6/21/1923,92.26,NA,NA,NA,NA
6/22/1923,93.55,NA,NA,NA,NA
6/25/1923,91.48,NA,NA,NA,NA
6/26/1923,90.11,NA,NA,NA,NA
6/27/1923,88.66,NA,NA,NA,NA
6/28/1923,89.38,NA,NA,NA,NA
6/29/1923,88.4,NA,NA,NA,NA
7/2/1923,88.95,NA,NA,NA,NA
7/3/1923,87.87,NA,NA,NA,NA
7/4/1923,87.87,NA,NA,NA,NA
7/5/1923,87.9,NA,NA,NA,NA
7/6/1923,88.65,NA,NA,NA,NA
7/9/1923,89.26,NA,NA,NA,NA
7/10/1923,88.44,NA,NA,NA,NA
7/11/1923,87.8,NA,NA,NA,NA
7/12/1923,87.64,NA,NA,NA,NA
7/13/1923,89.07,NA,NA,NA,NA
7/16/1923,89.22,NA,NA,NA,NA
7/17/1923,89.5,NA,NA,NA,NA
7/18/1923,90.01,NA,NA,NA,NA
7/19/1923,91.35,NA,NA,NA,NA
7/20/1923,91.72,NA,NA,NA,NA
7/23/1923,91.58,NA,NA,NA,NA
7/24/1923,90.16,NA,NA,NA,NA
7/25/1923,90.87,NA,NA,NA,NA
7/26/1923,91.06,NA,NA,NA,NA
7/27/1923,88.37,NA,NA,NA,NA
7/30/1923,88.11,NA,NA,NA,NA
7/31/1923,86.91,NA,NA,NA,NA
8/1/1923,87.96,NA,NA,NA,NA
8/2/1923,88.2,NA,NA,NA,NA
8/3/1923,88.2,NA,NA,NA,NA
8/6/1923,88.51,NA,NA,NA,NA
8/7/1923,89.55,NA,NA,NA,NA
8/8/1923,88.63,NA,NA,NA,NA
8/9/1923,88.67,NA,NA,NA,NA
8/10/1923,88.67,NA,NA,NA,NA
8/13/1923,88.95,NA,NA,NA,NA
8/14/1923,89.6,NA,NA,NA,NA
8/15/1923,90.23,NA,NA,NA,NA
8/16/1923,90.86,NA,NA,NA,NA
8/17/1923,91.64,NA,NA,NA,NA
8/20/1923,91.71,NA,NA,NA,NA
8/21/1923,92.18,NA,NA,NA,NA
8/22/1923,92.13,NA,NA,NA,NA
8/23/1923,92.04,NA,NA,NA,NA
8/24/1923,91.92,NA,NA,NA,NA
