HISTORICAL DATA FOR NYSE COMPOSITE INDEX (SYMBOL NYA) ,,,
DATE,CLOSING PRICE,TOTAL RETURN,MARKET CAP
11/25/1981,762.89,N/A,N/A
11/26/1981,768.82,N/A,N/A
11/30/1981,775.79,N/A,N/A
12/1/1981,773.79,N/A,N/A
12/2/1981,765.54,N/A,N/A
12/3/1981,768.18,N/A,N/A
12/4/1981,774.42,N/A,N/A
12/7/1981,768.18,N/A,N/A
12/8/1981,765.12,N/A,N/A
12/9/1981,768.6,N/A,N/A
12/10/1981,770.19,N/A,N/A
12/11/1981,765.86,N/A,N/A
12/14/1981,753.27,N/A,N/A
12/15/1981,754.44,N/A,N/A
12/16/1981,751.37,N/A,N/A
12/17/1981,754.65,N/A,N/A
12/18/1981,759.93,N/A,N/A
12/21/1981,756.34,N/A,N/A
12/22/1981,753.59,N/A,N/A
12/23/1981,750.42,N/A,N/A
12/24/1981,751.9,N/A,N/A
12/25/1981,750.1,N/A,N/A
12/29/1981,746.29,N/A,N/A
12/30/1981,749.68,N/A,N/A
12/31/1981,751.9,N/A,N/A
1/4/1982,752.85,N/A,N/A
1/5/1982,737.2,N/A,N/A
1/6/1982,731.49,N/A,N/A
1/7/1982,729.8,N/A,N/A
1/8/1982,733.39,N/A,N/A
1/11/1982,716.48,N/A,N/A
1/12/1982,713.2,N/A,N/A
1/13/1982,704.53,N/A,N/A
1/14/1982,708.02,N/A,N/A
1/15/1982,712.78,N/A,N/A
1/18/1982,717.32,N/A,N/A
1/19/1982,710.45,N/A,N/A
1/20/1982,706.33,N/A,N/A
1/21/1982,708.44,N/A,N/A
1/22/1982,706.11,N/A,N/A
1/25/1982,704.63,N/A,N/A
1/26/1982,703.05,N/A,N/A
1/27/1982,706.11,N/A,N/A
1/28/1982,725.15,N/A,N/A
1/29/1982,733.71,N/A,N/A
2/1/1982,719.12,N/A,N/A
2/2/1982,720.81,N/A,N/A
2/3/1982,712.78,N/A,N/A
2/4/1982,711.61,N/A,N/A
2/5/1982,716.79,N/A,N/A
2/8/1982,701.25,N/A,N/A
2/9/1982,695.12,N/A,N/A
2/10/1982,700.09,N/A,N/A
2/11/1982,699.03,N/A,N/A
2/12/1982,698.82,N/A,N/A
2/16/1982,696.49,N/A,N/A
2/17/1982,694.8,N/A,N/A
2/18/1982,695.54,N/A,N/A
2/19/1982,691.84,N/A,N/A
2/22/1982,682.53,N/A,N/A
2/23/1982,681.37,N/A,N/A
2/24/1982,692.05,N/A,N/A
2/25/1982,691.63,N/A,N/A
2/26/1982,690.78,N/A,N/A
3/1/1982,691.94,N/A,N/A
3/2/1982,688.77,N/A,N/A
3/3/1982,678.2,N/A,N/A
3/4/1982,671.43,N/A,N/A
3/5/1982,667.63,N/A,N/A
3/8/1982,655.89,N/A,N/A
3/9/1982,663.08,N/A,N/A
3/10/1982,666.57,N/A,N/A
3/11/1982,665.93,N/A,N/A
3/12/1982,661.07,N/A,N/A
3/15/1982,664.88,N/A,N/A
3/16/1982,664.45,N/A,N/A
3/17/1982,663.4,N/A,N/A
3/18/1982,671.01,N/A,N/A
3/19/1982,672.7,N/A,N/A
3/22/1982,685.81,N/A,N/A
3/23/1982,690.46,N/A,N/A
3/24/1982,687.29,N/A,N/A
3/25/1982,688.88,N/A,N/A
3/26/1982,682.32,N/A,N/A
3/29/1982,683.59,N/A,N/A
3/30/1982,683.59,N/A,N/A
3/31/1982,682.22,N/A,N/A
4/1/1982,692.47,N/A,N/A
4/2/1982,700.19,N/A,N/A
4/5/1982,698.29,N/A,N/A
4/6/1982,702.2,N/A,N/A
4/7/1982,703.05,N/A,N/A
4/8/1982,707.28,N/A,N/A
4/12/1982,705.9,N/A,N/A
4/13/1982,705.9,N/A,N/A
4/14/1982,704.95,N/A,N/A
4/15/1982,708.02,N/A,N/A
4/16/1982,711.19,N/A,N/A
4/19/1982,710.55,N/A,N/A
4/20/1982,703.68,N/A,N/A
4/21/1982,705.37,N/A,N/A
4/22/1982,713.62,N/A,N/A
4/23/1982,721.66,N/A,N/A
4/26/1982,725.25,N/A,N/A
4/27/1982,718.48,N/A,N/A
4/28/1982,714.26,N/A,N/A
4/29/1982,707.91,N/A,N/A
4/30/1982,709.29,N/A,N/A
5/3/1982,711.19,N/A,N/A
5/4/1982,715.1,N/A,N/A
5/5/1982,716.37,N/A,N/A
5/6/1982,722.29,N/A,N/A
5/7/1982,727.05,N/A,N/A
5/10/1982,721.34,N/A,N/A
5/11/1982,727.47,N/A,N/A
5/12/1982,726.31,N/A,N/A
5/13/1982,721.13,N/A,N/A
5/14/1982,720.18,N/A,N/A
5/17/1982,712.25,N/A,N/A
5/18/1982,706.75,N/A,N/A
5/19/1982,701.25,N/A,N/A
5/20/1982,698.82,N/A,N/A
5/21/1982,700.62,N/A,N/A
5/24/1982,699.66,N/A,N/A
5/25/1982,697.34,N/A,N/A
5/26/1982,689.2,N/A,N/A
5/27/1982,686.02,N/A,N/A
5/28/1982,682.53,N/A,N/A
6/1/1982,680.63,N/A,N/A
6/2/1982,682.53,N/A,N/A
6/3/1982,681.16,N/A,N/A
6/4/1982,670.59,N/A,N/A
6/7/1982,669.95,N/A,N/A
6/8/1982,666.99,N/A,N/A
6/9/1982,662.76,N/A,N/A
6/10/1982,665.83,N/A,N/A
6/11/1982,676.08,N/A,N/A
6/14/1982,668.79,N/A,N/A
6/15/1982,666.67,N/A,N/A
6/16/1982,662.66,N/A,N/A
6/17/1982,655.15,N/A,N/A
6/18/1982,652.82,N/A,N/A
6/21/1982,652.72,N/A,N/A
6/22/1982,658.64,N/A,N/A
6/23/1982,668.89,N/A,N/A
6/24/1982,667.41,N/A,N/A
6/25/1982,663.18,N/A,N/A
6/28/1982,669.21,N/A,N/A
6/29/1982,669.11,N/A,N/A
6/30/1982,666.36,N/A,N/A
7/1/1982,660.96,N/A,N/A
7/2/1982,655.47,N/A,N/A
7/6/1982,653.25,N/A,N/A
7/7/1982,652.4,N/A,N/A
7/8/1982,653.56,N/A,N/A
7/9/1982,662.34,N/A,N/A
7/12/1982,665.72,N/A,N/A
7/13/1982,665.09,N/A,N/A
7/14/1982,669.95,N/A,N/A
7/15/1982,670.16,N/A,N/A
7/16/1982,673.23,N/A,N/A
7/19/1982,671.85,N/A,N/A
7/20/1982,676.19,N/A,N/A
7/21/1982,675.66,N/A,N/A
7/22/1982,676.19,N/A,N/A
7/23/1982,674.6,N/A,N/A
7/26/1982,669.85,N/A,N/A
7/27/1982,664.45,N/A,N/A
7/28/1982,654.2,N/A,N/A
7/29/1982,653.77,N/A,N/A
7/30/1982,650.39,N/A,N/A
8/2/1982,660.75,N/A,N/A
8/3/1982,654.62,N/A,N/A
8/4/1982,644.68,N/A,N/A
8/5/1982,639.08,N/A,N/A
8/6/1982,631.15,N/A,N/A
8/9/1982,626.49,N/A,N/A
8/10/1982,625.22,N/A,N/A
8/11/1982,623.32,N/A,N/A
8/12/1982,621.74,N/A,N/A
8/13/1982,629.56,N/A,N/A
8/16/1982,631.78,N/A,N/A
8/17/1982,659.91,N/A,N/A
8/18/1982,658.95,N/A,N/A
8/19/1982,661.6,N/A,N/A
8/20/1982,683.59,N/A,N/A
8/23/1982,701.67,N/A,N/A
8/24/1982,698.92,N/A,N/A
8/25/1982,712.56,N/A,N/A
8/26/1982,719.12,N/A,N/A
8/27/1982,710.87,N/A,N/A
8/30/1982,713.94,N/A,N/A
8/31/1982,724.72,N/A,N/A
9/1/1982,717.96,N/A,N/A
9/2/1982,729.38,N/A,N/A
9/3/1982,742.91,N/A,N/A
9/7/1982,735.51,N/A,N/A
9/8/1982,740.37,N/A,N/A
9/9/1982,739.84,N/A,N/A
9/10/1982,733.92,N/A,N/A
9/13/1982,740.48,N/A,N/A
9/14/1982,746.19,N/A,N/A
9/15/1982,752.74,N/A,N/A
9/16/1982,750.73,N/A,N/A
9/17/1982,743.76,N/A,N/A
9/20/1982,742.8,N/A,N/A
9/21/1982,755.92,N/A,N/A
9/22/1982,751.79,N/A,N/A
9/23/1982,750.52,N/A,N/A
9/24/1982,748.09,N/A,N/A
9/27/1982,749.47,N/A,N/A
9/28/1982,747.56,N/A,N/A
9/29/1982,737.83,N/A,N/A
9/30/1982,731.49,N/A,N/A
10/1/1982,740.27,N/A,N/A
10/4/1982,737.73,N/A,N/A
10/5/1982,740.8,N/A,N/A
10/6/1982,763.42,N/A,N/A
10/7/1982,780.02,N/A,N/A
10/8/1982,793.03,N/A,N/A
10/11/1982,813.23,N/A,N/A
10/12/1982,813.65,N/A,N/A
10/13/1982,827.92,N/A,N/A
10/14/1982,816.61,N/A,N/A
10/15/1982,811.43,N/A,N/A
10/18/1982,828.98,N/A,N/A
10/19/1982,828.45,N/A,N/A
10/20/1982,843.78,N/A,N/A
10/21/1982,842.94,N/A,N/A
10/22/1982,842.51,N/A,N/A
10/25/1982,810.48,N/A,N/A
10/26/1982,815.34,N/A,N/A
10/27/1982,821.37,N/A,N/A
10/28/1982,812.8,N/A,N/A
10/29/1982,813.65,N/A,N/A
11/1/1982,823.91,N/A,N/A
11/2/1982,836.59,N/A,N/A
11/3/1982,867.57,N/A,N/A
11/4/1982,862.71,N/A,N/A
11/5/1982,865.25,N/A,N/A
11/8/1982,855.84,N/A,N/A
11/9/1982,870.75,N/A,N/A
11/10/1982,861.02,N/A,N/A
11/11/1982,864.51,N/A,N/A
11/12/1982,853.3,N/A,N/A
11/15/1982,838.71,N/A,N/A
11/16/1982,827.92,N/A,N/A
11/17/1982,842.41,N/A,N/A
11/18/1982,845.69,N/A,N/A
11/19/1982,838.71,N/A,N/A
11/22/1982,823.16,N/A,N/A
11/23/1982,815.45,N/A,N/A
11/24/1982,820.52,N/A,N/A
11/26/1982,826.23,N/A,N/A
11/29/1982,821.9,N/A,N/A
11/30/1982,845.37,N/A,N/A
12/1/1982,847.27,N/A,N/A
12/2/1982,847.17,N/A,N/A
12/3/1982,846.43,N/A,N/A
12/6/1982,862.92,N/A,N/A
12/7/1982,868.42,N/A,N/A
12/8/1982,864.19,N/A,N/A
12/9/1982,854.04,N/A,N/A
12/10/1982,851.08,N/A,N/A
12/13/1982,852.98,N/A,N/A
12/14/1982,838.71,N/A,N/A
12/15/1982,825.7,N/A,N/A
12/16/1982,825.17,N/A,N/A
12/17/1982,837.44,N/A,N/A
12/20/1982,830.46,N/A,N/A
12/21/1982,843.15,N/A,N/A
12/22/1982,844.52,N/A,N/A
12/23/1982,850.02,N/A,N/A
12/27/1982,863.13,N/A,N/A
12/28/1982,855.84,N/A,N/A
12/29/1982,858.69,N/A,N/A
12/30/1982,854.25,N/A,N/A
12/31/1982,856.79,N/A,N/A
1/3/1983,843.68,N/A,N/A
1/4/1983,859.54,N/A,N/A
1/5/1983,864.51,N/A,N/A
1/6/1983,885.13,N/A,N/A
1/7/1983,884.7,N/A,N/A
1/10/1983,894.75,N/A,N/A
1/11/1983,889.36,N/A,N/A
1/12/1983,895.07,N/A,N/A
1/13/1983,889.89,N/A,N/A
1/14/1983,895.28,N/A,N/A
1/17/1983,896.55,N/A,N/A
1/18/1983,894.85,N/A,N/A
1/19/1983,888.09,N/A,N/A
1/20/1983,893.59,N/A,N/A
1/21/1983,879.52,N/A,N/A
1/24/1983,855.63,N/A,N/A
1/25/1983,865.14,N/A,N/A
1/26/1983,864.19,N/A,N/A
1/27/1983,879.42,N/A,N/A
1/28/1983,881.32,N/A,N/A
1/31/1983,885.55,N/A,N/A
2/1/1983,873.5,N/A,N/A
2/2/1983,874.13,N/A,N/A
2/3/1983,880.37,N/A,N/A
2/4/1983,891.26,N/A,N/A
2/7/1983,896.34,N/A,N/A
2/8/1983,889.89,N/A,N/A
2/9/1983,885.97,N/A,N/A
2/10/1983,899.82,N/A,N/A
2/11/1983,900.67,N/A,N/A
2/14/1983,908.18,N/A,N/A
2/15/1983,905.96,N/A,N/A
2/16/1983,900.67,N/A,N/A
2/17/1983,900.14,N/A,N/A
2/18/1983,903.42,N/A,N/A
2/22/1983,888.93,N/A,N/A
2/23/1983,896.02,N/A,N/A
2/24/1983,911.98,N/A,N/A
2/25/1983,913.04,N/A,N/A
2/28/1983,903.63,N/A,N/A
3/1/1983,919.17,N/A,N/A
3/2/1983,928.16,N/A,N/A
3/3/1983,935.56,N/A,N/A
3/4/1983,937.15,N/A,N/A
3/7/1983,937.47,N/A,N/A
3/8/1983,924.14,N/A,N/A
3/9/1983,932.92,N/A,N/A
3/10/1983,926.79,N/A,N/A
3/11/1983,922.98,N/A,N/A
3/14/1983,919.81,N/A,N/A
3/15/1983,922.24,N/A,N/A
3/16/1983,913.89,N/A,N/A
3/17/1983,911.67,N/A,N/A
3/18/1983,913.25,N/A,N/A
3/21/1983,919.6,N/A,N/A
3/22/1983,916.85,N/A,N/A
3/23/1983,928.9,N/A,N/A
3/24/1983,932.6,N/A,N/A
3/25/1983,928.48,N/A,N/A
3/28/1983,923.51,N/A,N/A
3/29/1983,922.45,N/A,N/A
3/30/1983,932.18,N/A,N/A
3/31/1983,930.81,N/A,N/A
4/4/1983,931.12,N/A,N/A
4/5/1983,924.88,N/A,N/A
4/6/1983,919.6,N/A,N/A
4/7/1983,923.3,N/A,N/A
4/8/1983,929.11,N/A,N/A
4/11/1983,941.8,N/A,N/A
4/12/1983,945.93,N/A,N/A
4/13/1983,952.06,N/A,N/A
4/14/1983,960.52,N/A,N/A
4/15/1983,964.11,N/A,N/A
4/18/1983,969.72,N/A,N/A
4/19/1983,964.11,N/A,N/A
4/20/1983,975.85,N/A,N/A
4/21/1983,972.25,N/A,N/A
4/22/1983,974.37,N/A,N/A
4/25/1983,965.28,N/A,N/A
4/26/1983,981.56,N/A,N/A
4/27/1983,979.97,N/A,N/A
4/28/1983,988.64,N/A,N/A
4/29/1983,996.79,N/A,N/A
5/2/1983,983.78,N/A,N/A
5/3/1983,984.84,N/A,N/A
5/4/1983,991.39,N/A,N/A
5/5/1983,998.16,N/A,N/A
5/6/1983,1009.47,N/A,N/A
5/9/1983,1008.21,N/A,N/A
5/10/1983,1009.79,N/A,N/A
5/11/1983,1004.4,N/A,N/A
5/12/1983,1000.8,N/A,N/A
5/13/1983,1005.24,N/A,N/A
5/16/1983,995.94,N/A,N/A
5/17/1983,999.01,N/A,N/A
5/18/1983,998.05,N/A,N/A
5/19/1983,990.44,N/A,N/A
5/20/1983,990.86,N/A,N/A
5/23/1983,998.05,N/A,N/A
5/24/1983,1010.64,N/A,N/A
5/25/1983,1015.18,N/A,N/A
5/26/1983,1011.69,N/A,N/A
5/27/1983,1006.94,N/A,N/A
5/31/1983,994.78,N/A,N/A
6/1/1983,995.31,N/A,N/A
6/2/1983,1003.13,N/A,N/A
6/3/1983,1005.88,N/A,N/A
6/6/1983,1008.73,N/A,N/A
6/7/1983,997.84,N/A,N/A
6/8/1983,989.38,N/A,N/A
6/9/1983,992.34,N/A,N/A
6/10/1983,998.69,N/A,N/A
6/13/1983,1011.06,N/A,N/A
6/14/1983,1015.18,N/A,N/A
6/15/1983,1023.96,N/A,N/A
6/16/1983,1035.59,N/A,N/A
6/17/1983,1036.23,N/A,N/A
6/20/1983,1035.8,N/A,N/A
6/21/1983,1043.73,N/A,N/A
6/22/1983,1046.91,N/A,N/A
6/23/1983,1045.11,N/A,N/A
6/24/1983,1044.9,N/A,N/A
6/27/1983,1033.48,N/A,N/A
6/28/1983,1016.35,N/A,N/A
6/29/1983,1021,N/A,N/A
6/30/1983,1029.99,N/A,N/A
7/1/1983,1035.27,N/A,N/A
7/5/1983,1021.95,N/A,N/A
7/6/1983,1033.37,N/A,N/A
7/7/1983,1027.77,N/A,N/A
7/8/1983,1024.49,N/A,N/A
7/11/1983,1030.3,N/A,N/A
7/12/1983,1015.5,N/A,N/A
7/13/1983,1014.02,N/A,N/A
7/14/1983,1017.51,N/A,N/A
7/15/1983,1007.47,N/A,N/A
7/18/1983,1004.08,N/A,N/A
7/19/1983,1009.58,N/A,N/A
7/20/1983,1034.53,N/A,N/A
7/21/1983,1034.01,N/A,N/A
7/22/1983,1033.48,N/A,N/A
7/25/1983,1036.97,N/A,N/A
7/26/1983,1042.36,N/A,N/A
7/27/1983,1027.13,N/A,N/A
7/28/1983,1012.01,N/A,N/A
7/29/1983,996.79,N/A,N/A
8/1/1983,992.98,N/A,N/A
8/2/1983,992.03,N/A,N/A
8/3/1983,998.48,N/A,N/A
8/4/1983,986.85,N/A,N/A
8/5/1983,989.7,N/A,N/A
8/8/1983,974.79,N/A,N/A
8/9/1983,978.39,N/A,N/A
8/10/1983,986.53,N/A,N/A
8/11/1983,987.59,N/A,N/A
8/12/1983,992.24,N/A,N/A
8/15/1983,1001.33,N/A,N/A
8/16/1983,998.79,N/A,N/A
8/17/1983,1009.9,N/A,N/A
8/18/1983,1001.65,N/A,N/A
8/19/1983,1003.66,N/A,N/A
8/22/1983,1005.56,N/A,N/A
8/23/1983,996.79,N/A,N/A
8/24/1983,988.01,N/A,N/A
8/25/1983,985.26,N/A,N/A
8/26/1983,991.82,N/A,N/A
8/29/1983,991.82,N/A,N/A
8/30/1983,993.61,N/A,N/A
8/31/1983,1003.34,N/A,N/A
9/1/1983,1002.71,N/A,N/A
9/2/1983,1007.47,N/A,N/A
9/6/1983,1023.96,N/A,N/A
9/7/1983,1025.23,N/A,N/A
9/8/1983,1025.12,N/A,N/A
9/9/1983,1020.79,N/A,N/A
9/12/1983,1013.6,N/A,N/A
9/13/1983,1008.84,N/A,N/A
9/14/1983,1011.91,N/A,N/A
9/15/1983,1006.94,N/A,N/A
9/16/1983,1016.88,N/A,N/A
9/19/1983,1026.6,N/A,N/A
9/20/1983,1034.96,N/A,N/A
9/21/1983,1030.52,N/A,N/A
9/22/1983,1038.34,N/A,N/A
9/23/1983,1036.97,N/A,N/A
9/26/1983,1040.35,N/A,N/A
9/27/1983,1030.62,N/A,N/A
9/28/1983,1028.3,N/A,N/A
9/29/1983,1024.17,N/A,N/A
9/30/1983,1017.62,N/A,N/A
10/3/1983,1014.97,N/A,N/A
10/4/1983,1017.62,N/A,N/A
10/5/1983,1025.97,N/A,N/A
10/6/1983,1040.88,N/A,N/A
10/7/1983,1043.84,N/A,N/A
10/10/1983,1053.46,N/A,N/A
10/11/1983,1040.35,N/A,N/A
10/12/1983,1035.8,N/A,N/A
10/13/1983,1036.44,N/A,N/A
10/14/1983,1036.23,N/A,N/A
10/17/1983,1039.08,N/A,N/A
10/18/1983,1023.64,N/A,N/A
10/19/1983,1016.77,N/A,N/A
10/20/1983,1018.46,N/A,N/A
10/21/1983,1012.33,N/A,N/A
10/24/1983,1012.12,N/A,N/A
10/25/1983,1014.87,N/A,N/A
10/26/1983,1008.84,N/A,N/A
10/27/1983,1005.14,N/A,N/A
10/28/1983,996.89,N/A,N/A
10/31/1983,997,N/A,N/A
11/1/1983,997.42,N/A,N/A
11/2/1983,1004.72,N/A,N/A
11/3/1983,997.42,N/A,N/A
11/4/1983,991.5,N/A,N/A
11/7/1983,988.22,N/A,N/A
11/8/1983,986.85,N/A,N/A
11/9/1983,998.58,N/A,N/A
11/10/1983,1001.86,N/A,N/A
11/11/1983,1013.17,N/A,N/A
11/14/1983,1015.61,N/A,N/A
11/15/1983,1009.69,N/A,N/A
11/16/1983,1013.92,N/A,N/A
11/17/1983,1014.34,N/A,N/A
11/18/1983,1019.94,N/A,N/A
11/21/1983,1014.23,N/A,N/A
11/22/1983,1018.57,N/A,N/A
11/23/1983,1019.31,N/A,N/A
11/25/1983,1020.89,N/A,N/A
11/28/1983,1017.09,N/A,N/A
11/29/1983,1025.02,N/A,N/A
11/30/1983,1017.09,N/A,N/A
12/1/1983,1017.09,N/A,N/A
12/2/1983,1011.48,N/A,N/A
12/5/1983,1012.65,N/A,N/A
12/6/1983,1010.95,N/A,N/A
12/7/1983,1013.6,N/A,N/A
12/8/1983,1009.26,N/A,N/A
12/9/1983,1008.73,N/A,N/A
12/12/1983,1011.27,N/A,N/A
12/13/1983,1007.47,N/A,N/A
12/14/1983,998.27,N/A,N/A
12/15/1983,988.96,N/A,N/A
12/16/1983,992.45,N/A,N/A
12/19/1983,991.82,N/A,N/A
12/20/1983,990.12,N/A,N/A
12/21/1983,998.58,N/A,N/A
12/22/1983,996.79,N/A,N/A
12/23/1983,995.73,N/A,N/A
12/27/1983,1003.76,N/A,N/A
12/28/1983,1006.94,N/A,N/A
12/29/1983,1004.82,N/A,N/A
12/30/1983,1006.41,N/A,N/A
1/3/1984,1001.23,N/A,N/A
1/4/1984,1016.88,N/A,N/A
1/5/1984,1029.25,N/A,N/A
1/6/1984,1033.16,N/A,N/A
1/9/1984,1031.78,N/A,N/A
1/10/1984,1026.6,N/A,N/A
1/11/1984,1025.97,N/A,N/A
1/12/1984,1026.18,N/A,N/A
1/13/1984,1022.06,N/A,N/A
1/16/1984,1023.01,N/A,N/A
1/17/1984,1026.18,N/A,N/A
1/18/1984,1024.59,N/A,N/A
1/19/1984,1021.42,N/A,N/A
1/20/1984,1016.45,N/A,N/A
1/23/1984,1018.46,N/A,N/A
1/24/1984,1024.17,N/A,N/A
1/25/1984,1007.25,N/A,N/A
1/26/1984,1003.24,N/A,N/A
1/27/1984,1002.07,N/A,N/A
1/30/1984,995.2,N/A,N/A
1/31/1984,997.31,N/A,N/A
2/1/1984,993.19,N/A,N/A
2/2/1984,996.89,N/A,N/A
2/3/1984,983.15,N/A,N/A
2/6/1984,966.76,N/A,N/A
2/7/1984,969.19,N/A,N/A
2/8/1984,952.59,N/A,N/A
2/9/1984,948.68,N/A,N/A
2/10/1984,952.38,N/A,N/A
2/13/1984,944.02,N/A,N/A
2/14/1984,952.9,N/A,N/A
2/15/1984,951.11,N/A,N/A
2/16/1984,949.84,N/A,N/A
2/17/1984,947.3,N/A,N/A
2/21/1984,940.74,N/A,N/A
2/22/1984,938.63,N/A,N/A
2/23/1984,937.78,N/A,N/A
2/24/1984,956.82,N/A,N/A
2/27/1984,967.92,N/A,N/A
2/28/1984,954.17,N/A,N/A
2/29/1984,956.29,N/A,N/A
3/1/1984,962.95,N/A,N/A
3/2/1984,969.29,N/A,N/A
3/5/1984,961.79,N/A,N/A
3/6/1984,952.38,N/A,N/A
3/7/1984,942.01,N/A,N/A
3/8/1984,945.19,N/A,N/A
3/9/1984,940.43,N/A,N/A
3/12/1984,951.11,N/A,N/A
3/13/1984,955.02,N/A,N/A
3/14/1984,955.02,N/A,N/A
3/15/1984,958.72,N/A,N/A
3/16/1984,969.93,N/A,N/A
3/19/1984,960.83,N/A,N/A
3/20/1984,966.44,N/A,N/A
3/21/1984,965.38,N/A,N/A
3/22/1984,954.81,N/A,N/A
